time,survival_probability
30730.704642929624,0.087711917646983
31114.838450966243,0.08552168056671187
31498.97225900286,0.08339050139968165
31883.106067039484,0.08131662747189083
32267.239875076102,0.07929836468672485
32651.373683112724,0.07733407526645426
33035.50749114934,0.07542217559617366
33419.64129918596,0.07356113416466713
33803.77510722259,0.07174946959703506
34187.908915259206,0.06998574877424438
34572.042723295825,0.06826858503506247
34956.17653133244,0.0665966364561176
35340.31033936907,0.06496860420608506
35724.44414740569,0.06338323097024141
36108.577955442306,0.06183929944185087
36492.711763478925,0.06033563087705928
36876.84557151554,0.058871083710162475
37260.97937955217,0.057444552226298635
37645.11318758879,0.05605496528878274
38029.246995625406,0.05470128511845812
38413.380803662025,0.053382506122588665
38797.51461169865,0.052097653770952004
39181.64841973527,0.05084578351692291
39565.78222777189,0.049625979761457384
39949.91603580851,0.048437354858000076
40334.04984384513,0.04727904815644434
40718.18365188175,0.046150225084373254
41102.31745991837,0.04505007626390294
41486.45126795499,0.04397781666253768
41870.585075991614,0.04293268477652841
42254.71888402823,0.041913941845303525
42638.85269206485,0.040920871095613424
43022.98650010147,0.03995277701409974
43407.12030813809,0.03900898464706397
43791.254116174714,0.03808883892627085
44175.38792421133,0.0371917040196805
44559.52173224795,0.03631696270605584
44943.65554028457,0.03546401577244398
45327.789348321196,0.03463228143357853
45711.923156357814,0.03382119477229442
46096.05696439443,0.03303020720009107
46480.19077243105,0.032258785937019516
46864.32458046768,0.03150641351010858
47248.458388504296,0.030772587269580667
47632.592196540914,0.030056818922142924
48016.72600457753,0.02935863408067242
48400.85981261416,0.028677571829644165
48784.99362065078,0.028013184305681307
49169.127428687396,0.02736503629263341
49553.261236724014,0.026732704830616707
49937.39504476063,0.026115778838474126
50321.52885279726,0.025513858749137
50705.66266083388,0.02492655615739381
51089.796468870496,0.024353493479591364
51473.930276907115,0.023794303624816097
51858.06408494374,0.023248629677120925
52242.19789298036,0.022716124588382812
52626.33170101698,0.022196450881393257
53010.465509053596,0.021689280362800774
53394.59931709022,0.021194293845540637
53778.73312512684,0.020711180880402025
54162.86693316346,0.020239639496397423
54547.00074120008,0.01977937594961301
54931.1345492367,0.019330104480231813
55315.26835727332,0.018891547077433908
55699.40216530994,0.01846343325189015
56083.53597334656,0.018045499815577296
56467.66978138318,0.017637490668653093
56851.803589419804,0.017239156593140716
57235.93739745642,0.016850255053181516
57620.07120549304,0.016470550001624774
58004.20501352966,0.016099811692732346
58388.338821566285,0.015737816500784468
58772.472629602904,0.015384346744381584
59156.60643763952,0.015039190516244824
59540.74024567614,0.014702141518325574
59924.87405371277,0.014372998902041571
60309.007861749385,0.014051567113464272
60693.141669786004,0.01373765574328854
61077.27547782262,0.013431079381422328
61461.40928585925,0.013131657476040151
61845.54309389587,0.012839214196949923
62229.676901932486,0.012553578303128164
62613.810709969104,0.012274583014284456
62997.94451800572,0.012002065886320709
63382.07832604235,0.011735868690555894
63766.21213407897,0.011475837296591834
64150.345942115586,0.011221821558699828
64534.479750152204,0.010973675205612612
64918.61355818883,0.01073125573361009
65302.74736622545,0.010494424302791478
65686.88117426207,0.010263045636430117
66071.01498229869,0.010036987923311286
66455.14879033531,0.009816122722956453
66839.28259837192,0.009600324873641335
67223.41640640855,0.009389472403117778
67607.55021444517,0.009183446441953487
67991.68402248179,0.008982131139405635
68375.81783051841,0.00878541358174822
68759.95163855502,0.008593183712975419
69144.08544659165,0.008405334257805614
69528.21925462827,0.008221760646914156
69912.35306266489,0.0080423609443245
70296.48687070151,0.007867035776890402
70680.62067873814,0.007695688265803964
71064.75448677475,0.007528223960066459
71448.88829481138,0.007364550771861016
71833.02210284799,0.007204578913768597
